"10149,019562011037","1,49019562011037",1,1,"100,0",1.1,0.95,1.1,0.98,data\stocks\ACON1d.csv,0,2022-04-25 00:00:00
"10309,585948213875","3,0958594821387493",3,2,"66,66666666666666",1.1,0.95,1.1,0.98,data\stocks\ACRV1d.csv,2022-11-16 00:00:00,2022-11-18 00:00:00
"10832,076093590334","8,320760935903351",19,11,"57,89473684210527",1.1,0.95,1.1,0.98,data\stocks\ADMA1d.csv,2022-05-13 00:00:00,2022-05-10 00:00:00
"10747,73088374749","7,477308837474908",21,13,"61,904761904761905",1.1,0.95,1.1,0.98,data\stocks\ADMP1d.csv,2021-10-01 00:00:00,2021-11-18 00:00:00
"10664,175483393035","6,641754833930349",19,11,"57,89473684210527",1.1,0.95,1.1,0.98,data\stocks\ADX1d.csv,2022-08-17 00:00:00,2022-08-18 00:00:00
"10918,885380247906","9,188853802479073",3,3,"100,0",1.1,0.95,1.1,0.98,data\stocks\AERC1d.csv,2021-11-26 00:00:00,2021-12-01 00:00:00
"10294,185314701812","2,941853147018108",3,3,"100,0",1.1,0.95,1.1,0.98,data\stocks\AFT1d.csv,2021-01-08 00:00:00,2022-02-24 00:00:00
"10709,432709952025","7,0943270995202425",19,10,"52,63157894736842",1.1,0.95,1.1,0.98,data\stocks\AGE1d.csv,2022-04-26 00:00:00,2022-04-27 00:00:00
"7164,58509672974","-28,35414903270261",55,20,"36,36363636363637",1.1,0.95,1.1,0.98,data\stocks\AAAU1d.csv,2022-12-01 00:00:00,2022-11-18 00:00:00
"34067,88067895991","240,6788067895991",49,16,"32,6530612244898",1.1,0.95,1.1,0.98,data\stocks\AACG1d.csv,2022-11-29 00:00:00,2022-12-02 00:00:00
"10403,895464463147","4,03895464463146",21,8,"38,095238095238095",1.1,0.95,1.1,0.98,data\stocks\AADI1d.csv,2021-12-27 00:00:00,2021-12-28 00:00:00
"9478,412488812768","-5,215875111872322",15,5,"33,33333333333333",1.1,0.95,1.1,0.98,data\stocks\AAOI1d.csv,2022-09-22 00:00:00,2022-09-23 00:00:00
"10594,715279731538","5,947152797315368",55,20,"36,36363636363637",1.1,0.95,1.1,0.98,data\stocks\AAON1d.csv,2022-10-25 00:00:00,2022-08-29 00:00:00
"10213,296058830205","2,132960588302055",39,14,"35,8974358974359",1.1,0.95,1.1,0.98,data\stocks\AAP1d.csv,2022-10-31 00:00:00,2022-11-01 00:00:00
"10335,852179929545","3,3585217992954597",9,5,"55,55555555555556",1.1,0.95,1.1,0.98,data\stocks\AAPD1d.csv,2022-08-29 00:00:00,2022-08-26 00:00:00
"10012,94353085469","0,12943530854690266",55,19,"34,54545454545455",1.1,0.95,1.1,0.98,data\stocks\AAPL1d.csv,2022-10-31 00:00:00,2022-11-01 00:00:00
"10138,45404082279","1,3845404082278918",3,2,"66,66666666666666",1.1,0.95,1.1,0.98,data\stocks\AAPU1d.csv,2022-08-10 00:00:00,2022-08-29 00:00:00
"9828,95176862628","-1,710482313737188",21,9,"42,857142857142854",1.1,0.95,1.1,0.98,data\stocks\AAU1d.csv,2022-04-14 00:00:00,2022-04-21 00:00:00
"10470,249882897899","4,702498828979003",31,10,"32,25806451612903",1.1,0.95,1.1,0.98,data\stocks\AAWW1d.csv,2022-07-29 00:00:00,2022-04-06 00:00:00
"8215,904444411242","-17,840955555887575",53,17,"32,075471698113205",1.1,0.95,1.1,0.98,data\stocks\ABB1d.csv,2022-11-11 00:00:00,2022-03-28 00:00:00
"10316,809947685852","3,168099476858515",77,24,"31,16883116883117",1.1,0.95,1.1,0.98,data\stocks\ABBV1d.csv,2022-10-14 00:00:00,2022-10-13 00:00:00
"10657,212630851114","6,5721263085111445",51,20,"39,21568627450981",1.1,0.95,1.1,0.98,data\stocks\ABC1d.csv,2022-10-18 00:00:00,2022-10-17 00:00:00
"10299,062537711854","2,9906253771185334",19,8,"42,10526315789473",1.1,0.95,1.1,0.98,data\stocks\ABCL1d.csv,2022-10-31 00:00:00,2022-12-07 00:00:00
"10297,02294200528","2,970229420052803",13,7,"53,84615384615385",1.1,0.95,1.1,0.98,data\stocks\ABEO1d.csv,2021-06-11 00:00:00,2021-06-14 00:00:00
"6966,205558436523","-30,33794441563478",47,17,"36,17021276595745",1.1,0.95,1.1,0.98,data\stocks\ABEQ1d.csv,2022-11-11 00:00:00,2022-11-10 00:00:00
"7382,026418127147","-26,17973581872853",77,28,"36,36363636363637",1.1,0.95,1.1,0.98,data\stocks\ABG1d.csv,2022-12-30 00:00:00,2022-12-29 00:00:00
"9980,951684408157","-0,1904831559184288",11,4,"36,36363636363637",1.1,0.95,1.1,0.98,data\stocks\ABOS1d.csv,2022-09-29 00:00:00,2022-11-02 00:00:00
"9905,289291626153","-0,9471070837384588",37,12,"32,432432432432435",1.1,0.95,1.1,0.98,data\stocks\ABR1d.csv,2022-07-29 00:00:00,2022-08-03 00:00:00
"6231,338317246692","-37,68661682753308",49,17,"34,69387755102041",1.1,0.95,1.1,0.98,data\stocks\ABT1d.csv,2022-12-30 00:00:00,2022-12-16 00:00:00
"8284,516643238869","-17,15483356761132",33,11,"33,33333333333333",1.1,0.95,1.1,0.98,data\stocks\ABUS1d.csv,2022-12-08 00:00:00,2022-12-20 00:00:00
"10164,132123113779","1,6413212311377805",29,11,"37,93103448275862",1.1,0.95,1.1,0.98,data\stocks\ACB1d.csv,2021-11-15 00:00:00,2021-11-18 00:00:00
"9968,614439347253","-0,31385560652746847",31,10,"32,25806451612903",1.1,0.95,1.1,0.98,data\stocks\ACDC1d.csv,2022-10-20 00:00:00,2022-10-11 00:00:00
"11523,950773654113","15,239507736541128",63,26,"41,269841269841265",1.1,0.95,1.1,0.98,data\stocks\ACER1d.csv,2022-12-12 00:00:00,2022-06-07 00:00:00
"10208,57779480079","2,0857779480079017",73,25,"34,24657534246575",1.1,0.95,1.1,0.98,data\stocks\ACET1d.csv,2022-10-04 00:00:00,2022-12-13 00:00:00
"10814,833961336368","8,148339613363675",53,22,"41,509433962264154",1.1,0.95,1.1,0.98,data\stocks\ACGL1d.csv,2022-09-30 00:00:00,2022-09-22 00:00:00
"10305,924784349258","3,059247843492585",19,10,"52,63157894736842",1.1,0.95,1.1,0.98,data\stocks\ACGLN1d.csv,2022-08-04 00:00:00,2022-08-08 00:00:00
"10123,39475401529","1,2339475401528972",35,12,"34,285714285714285",1.1,0.95,1.1,0.98,data\stocks\ACHC1d.csv,2022-06-16 00:00:00,2022-06-15 00:00:00
"9934,125568947009","-0,6587443105299116",9,4,"44,44444444444444",1.1,0.95,1.1,0.98,data\stocks\ACHL1d.csv,2021-04-26 00:00:00,2021-04-29 00:00:00
"10483,732411835983","4,837324118359817",23,8,"34,78260869565217",1.1,0.95,1.1,0.98,data\stocks\ACHR1d.csv,2022-08-15 00:00:00,2022-08-16 00:00:00
"10160,017979071767","1,6001797907176751",33,11,"33,33333333333333",1.1,0.95,1.1,0.98,data\stocks\ACI1d.csv,2022-10-14 00:00:00,2022-10-17 00:00:00
"9948,382338492898","-0,5161766150710179",31,11,"35,483870967741936",1.1,0.95,1.1,0.98,data\stocks\ACIU1d.csv,2021-11-03 00:00:00,2021-11-11 00:00:00
"10442,903224483796","4,42903224483797",57,19,"33,33333333333333",1.1,0.95,1.1,0.98,data\stocks\ACLS1d.csv,2022-11-07 00:00:00,2022-10-10 00:00:00
"10082,136498428528","0,8213649842852817",21,7,"33,33333333333333",1.1,0.95,1.1,0.98,data\stocks\ACLX1d.csv,2022-06-07 00:00:00,2022-03-21 00:00:00
"10392,96454705516","3,9296454705516055",63,22,"34,92063492063492",1.1,0.95,1.1,0.98,data\stocks\ACM1d.csv,2022-10-24 00:00:00,2022-10-21 00:00:00
"10325,915433474267","3,259154334742661",51,20,"39,21568627450981",1.1,0.95,1.1,0.98,data\stocks\ACMR1d.csv,2021-09-03 00:00:00,2021-11-19 00:00:00
"10895,474990211445","8,954749902114443",83,34,"40,963855421686745",1.1,0.95,1.1,0.98,data\stocks\ACNB1d.csv,2022-10-21 00:00:00,2022-10-20 00:00:00
"10149,019562011037","1,49019562011037",1,1,"100,0",1.1,0.95,1.1,0.98,data\stocks\ACON1d.csv,0,2022-04-25 00:00:00
"10514,25442446312","5,14254424463121",37,13,"35,13513513513514",1.1,0.95,1.1,0.98,data\stocks\ACOR1d.csv,2021-10-12 00:00:00,2021-10-22 00:00:00
"10309,585948213875","3,0958594821387493",3,2,"66,66666666666666",1.1,0.95,1.1,0.98,data\stocks\ACRV1d.csv,2022-11-16 00:00:00,2022-11-18 00:00:00
"9831,974654287043","-1,6802534571295666",19,6,"31,57894736842105",1.1,0.95,1.1,0.98,data\stocks\ACST1d.csv,2021-08-04 00:00:00,2021-08-05 00:00:00
"10119,826242501014","1,1982624250101281",9,4,"44,44444444444444",1.1,0.95,1.1,0.98,data\stocks\ACVA1d.csv,2021-04-09 00:00:00,2021-05-13 00:00:00
"8876,57417635756","-11,234258236424381",43,18,"41,86046511627907",1.1,0.95,1.1,0.98,data\stocks\ACWI1d.csv,2022-12-01 00:00:00,2022-12-06 00:00:00
