"10835,075194428686","8,350751944286856",52,27,"51,92307692307693",1.1,0.95,1.1,0.98,data/stocks/ENOB1d.csv,2022-04-08 00:00:00,2023-01-04 00:00:00
"10867,621867385455","8,67621867385455",31,19,"61,29032258064516",1.1,0.95,1.1,0.98,data\stocks\JMIA1d.csv,2021-03-10 00:00:00,2023-01-04 00:00:00
"9459,67774799986","-5,403222520001407",13,7,"53,84615384615385",1.1,0.95,1.1,0.98,data\stocks\KTTA1d.csv,2021-11-24 00:00:00,2023-01-04 00:00:00
"10166,581967818205","1,6658196781820465",20,13,"65,0",1.1,0.95,1.1,0.98,data\stocks\LAND1d.csv,2022-04-22 00:00:00,2023-01-04 00:00:00
"9583,594111765371","-4,164058882346282",5,3,"60,0",1.1,0.95,1.1,0.98,data\stocks\LYT1d.csv,2022-06-16 00:00:00,2023-01-04 00:00:00
"9862,290556718744","-1,3770944328125552",23,12,"52,17391304347826",1.1,0.95,1.1,0.98,data\stocks\METX1d.csv,2022-06-06 00:00:00,2023-01-04 00:00:00
"9673,530005455958","-3,2646999454404266",47,29,"61,702127659574465",1.1,0.95,1.1,0.98,data\stocks\MGF1d.csv,2021-08-16 00:00:00,2023-01-04 00:00:00
"9843,227496748403","-1,5677250325159804",38,20,"52,63157894736842",1.1,0.95,1.1,0.98,data\stocks\MLSS1d.csv,2021-11-26 00:00:00,2023-01-04 00:00:00
"11258,700310127206","12,58700310127206",38,22,"57,89473684210527",1.1,0.95,1.1,0.98,data\stocks\MNMD1d.csv,2021-07-22 00:00:00,2023-01-04 00:00:00
"12256,517515014295","22,565175150142963",93,50,"53,76344086021505",1.1,0.95,1.1,0.98,data\stocks\MOND1d.csv,2023-01-03 00:00:00,2022-12-12 00:00:00
"10072,670635384742","0,726706353847419",32,18,"56,25",1.1,0.95,1.1,0.98,data\stocks\MPAC1d.csv,2023-01-04 00:00:00,2022-12-29 00:00:00
"10581,443688368861","5,814436883688614",56,31,"55,35714285714286",1.1,0.95,1.1,0.98,data\stocks\NEX1d.csv,2022-12-13 00:00:00,2023-01-04 00:00:00
